valid_time,nwp_c,segment_origin,run,run_lead_hours
2025-05-20 07:00:00+00:00,33.5,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,31
2025-05-20 08:00:00+00:00,34.6,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,32
2025-05-20 09:00:00+00:00,32.1,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,33
2025-05-20 10:00:00+00:00,32.0,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,34
2025-05-20 11:00:00+00:00,31.0,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,35
2025-05-20 12:00:00+00:00,31.1,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,36
2025-05-20 13:00:00+00:00,29.8,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,37
2025-05-20 14:00:00+00:00,25.6,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,38
2025-05-20 15:00:00+00:00,26.0,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,39
2025-05-20 16:00:00+00:00,26.0,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,40
2025-05-20 17:00:00+00:00,25.9,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,41
2025-05-20 18:00:00+00:00,25.6,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,42
2025-05-20 19:00:00+00:00,25.3,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,43
2025-05-20 20:00:00+00:00,24.1,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,44
2025-05-20 21:00:00+00:00,24.3,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,45
2025-05-20 22:00:00+00:00,24.2,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,46
2025-05-20 23:00:00+00:00,24.1,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,47
2025-05-21 00:00:00+00:00,24.0,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,48
2025-05-21 01:00:00+00:00,24.2,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,49
2025-05-21 02:00:00+00:00,25.0,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,50
2025-05-21 03:00:00+00:00,26.7,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,51
2025-05-21 04:00:00+00:00,28.3,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,52
2025-05-21 05:00:00+00:00,29.6,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,53
2025-05-21 06:00:00+00:00,30.5,2025-05-19 06:00:00+00:00,2025-05-19 00:00:00+00:00,54
2025-05-21 07:00:00+00:00,29.5,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,7
2025-05-21 08:00:00+00:00,30.1,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,8
2025-05-21 09:00:00+00:00,30.0,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,9
2025-05-21 10:00:00+00:00,30.3,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,10
2025-05-21 11:00:00+00:00,28.5,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,11
2025-05-21 12:00:00+00:00,26.7,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,12
2025-05-21 13:00:00+00:00,25.3,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,13
2025-05-21 14:00:00+00:00,24.3,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,14
2025-05-21 15:00:00+00:00,24.3,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,15
2025-05-21 16:00:00+00:00,24.1,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,16
2025-05-21 17:00:00+00:00,23.9,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,17
2025-05-21 18:00:00+00:00,23.8,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,18
2025-05-21 19:00:00+00:00,23.8,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,19
2025-05-21 20:00:00+00:00,23.7,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,20
2025-05-21 21:00:00+00:00,23.7,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,21
2025-05-21 22:00:00+00:00,23.6,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,22
2025-05-21 23:00:00+00:00,23.6,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,23
2025-05-22 00:00:00+00:00,23.5,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,24
2025-05-22 01:00:00+00:00,23.6,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,25
2025-05-22 02:00:00+00:00,24.5,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,26
2025-05-22 03:00:00+00:00,26.2,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,27
2025-05-22 04:00:00+00:00,27.7,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,28
2025-05-22 05:00:00+00:00,29.0,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,29
2025-05-22 06:00:00+00:00,29.5,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,30
2025-05-22 07:00:00+00:00,30.0,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,31
2025-05-22 08:00:00+00:00,30.7,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,32
2025-05-22 09:00:00+00:00,30.9,2025-05-21 06:00:00+00:00,2025-05-21 00:00:00+00:00,33
